subject,predicate,object
n630dbcfd8f394cab9309f792f0907fb7b113,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b85,http://www.w3.org/ns/r2rml#template,http://example.org/mappingdata/django_content_type/id={django_content_type_id}
n630dbcfd8f394cab9309f792f0907fb7b52,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#IRI
n630dbcfd8f394cab9309f792f0907fb7b115,http://www.w3.org/ns/r2rml#column,is_staff
n630dbcfd8f394cab9309f792f0907fb7b246,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b200,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/authentication_userpreferences#user_id
urn:MAPPING-ID29,http://www.w3.org/ns/r2rml#logicalTable,n630dbcfd8f394cab9309f792f0907fb7b230
n630dbcfd8f394cab9309f792f0907fb7b18,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b122,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#integer
urn:MAPPING-ID20,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b157
n630dbcfd8f394cab9309f792f0907fb7b211,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b212
n630dbcfd8f394cab9309f792f0907fb7b8,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
urn:MAPPING-ID17,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TriplesMap
n630dbcfd8f394cab9309f792f0907fb7b16,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b186,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b92,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b165,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/authentication_user#is_active
n630dbcfd8f394cab9309f792f0907fb7b81,http://www.w3.org/ns/r2rml#sqlQuery,"SELECT `django_admin_log`.`id` AS `django_admin_log_id`, `auth_user`.`id` AS `auth_user_id` FROM `django_admin_log`, `auth_user` WHERE `django_admin_log`.`user_id` = `auth_user`.`id`"
n630dbcfd8f394cab9309f792f0907fb7b8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b63,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b62,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b30,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b31
n630dbcfd8f394cab9309f792f0907fb7b94,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#string
n630dbcfd8f394cab9309f792f0907fb7b229,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#SubjectMap
n630dbcfd8f394cab9309f792f0907fb7b62,http://www.w3.org/ns/r2rml#column,object_id
urn:MAPPING-ID5,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TriplesMap
n630dbcfd8f394cab9309f792f0907fb7b88,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b113,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#dateTime
n630dbcfd8f394cab9309f792f0907fb7b200,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b191,http://www.w3.org/ns/r2rml#sqlQuery,"SELECT `auth_user_user_permissions`.`id` AS `auth_user_user_permissions_id`, `auth_user`.`id` AS `auth_user_id` FROM `auth_user_user_permissions`, `auth_user` WHERE `auth_user_user_permissions`.`user_id` = `auth_user`.`id`"
urn:MAPPING-ID29,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b225
n630dbcfd8f394cab9309f792f0907fb7b160,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
urn:MAPPING-ID6,http://www.w3.org/ns/r2rml#logicalTable,n630dbcfd8f394cab9309f792f0907fb7b41
urn:MAPPING-ID25,http://www.w3.org/ns/r2rml#subjectMap,n630dbcfd8f394cab9309f792f0907fb7b193
n630dbcfd8f394cab9309f792f0907fb7b55,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b145,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b146
n630dbcfd8f394cab9309f792f0907fb7b160,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b16,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
urn:MAPPING-ID32,http://www.w3.org/ns/r2rml#logicalTable,n630dbcfd8f394cab9309f792f0907fb7b244
n630dbcfd8f394cab9309f792f0907fb7b2,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
urn:MAPPING-ID8,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b54
n630dbcfd8f394cab9309f792f0907fb7b212,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b5,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#IRI
n630dbcfd8f394cab9309f792f0907fb7b24,http://www.w3.org/ns/r2rml#template,http://example.org/mappingdata/auth_permission/id={id}
urn:MAPPING-ID22,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b178
urn:MAPPING-ID10,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b75
n630dbcfd8f394cab9309f792f0907fb7b12,http://www.w3.org/ns/r2rml#column,model
n630dbcfd8f394cab9309f792f0907fb7b44,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
urn:MAPPING-ID14,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b100
n630dbcfd8f394cab9309f792f0907fb7b159,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b235,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b193,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#SubjectMap
n630dbcfd8f394cab9309f792f0907fb7b196,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/authentication_userpreferences#parameters
n630dbcfd8f394cab9309f792f0907fb7b232,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b10,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#string
urn:MAPPING-ID17,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b139
n630dbcfd8f394cab9309f792f0907fb7b232,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/authentication_userrole#role_id
n630dbcfd8f394cab9309f792f0907fb7b154,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#integer
n630dbcfd8f394cab9309f792f0907fb7b108,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b109
n630dbcfd8f394cab9309f792f0907fb7b214,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b114,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b115
n630dbcfd8f394cab9309f792f0907fb7b187,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b216,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#SubjectMap
n630dbcfd8f394cab9309f792f0907fb7b157,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/authentication_user#last_name
n630dbcfd8f394cab9309f792f0907fb7b106,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b107
n630dbcfd8f394cab9309f792f0907fb7b232,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b233
n630dbcfd8f394cab9309f792f0907fb7b66,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
urn:MAPPING-ID6,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TriplesMap
n630dbcfd8f394cab9309f792f0907fb7b169,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/django_session#session_key
n630dbcfd8f394cab9309f792f0907fb7b238,http://www.w3.org/ns/r2rml#sqlQuery,SELECT * FROM `authentication_userrole`
n630dbcfd8f394cab9309f792f0907fb7b100,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b101
n630dbcfd8f394cab9309f792f0907fb7b130,http://www.w3.org/ns/r2rml#class,http://example.org/mappingdata/authentication_llmchat
n630dbcfd8f394cab9309f792f0907fb7b50,http://www.w3.org/ns/r2rml#column,permission_id
n630dbcfd8f394cab9309f792f0907fb7b140,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#integer
urn:MAPPING-ID5,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b38
n630dbcfd8f394cab9309f792f0907fb7b244,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#R2RMLView
n630dbcfd8f394cab9309f792f0907fb7b68,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
urn:MAPPING-ID13,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b93
n630dbcfd8f394cab9309f792f0907fb7b231,http://www.w3.org/ns/r2rml#template,http://example.org/mappingdata/authentication_userrole/id={id}
n630dbcfd8f394cab9309f792f0907fb7b155,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b200,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b201
n630dbcfd8f394cab9309f792f0907fb7b92,http://www.w3.org/ns/r2rml#column,app
n630dbcfd8f394cab9309f792f0907fb7b83,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#SubjectMap
n630dbcfd8f394cab9309f792f0907fb7b66,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
urn:MAPPING-ID15,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b125
n630dbcfd8f394cab9309f792f0907fb7b68,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b135,http://www.w3.org/ns/r2rml#sqlQuery,SELECT * FROM `auth_user_groups`
n630dbcfd8f394cab9309f792f0907fb7b209,http://www.w3.org/ns/r2rml#template,http://example.org/mappingdata/authentication_user/id={authentication_user_id}
n630dbcfd8f394cab9309f792f0907fb7b112,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
urn:MAPPING-ID21,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b171
n630dbcfd8f394cab9309f792f0907fb7b88,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#integer
n630dbcfd8f394cab9309f792f0907fb7b147,http://www.w3.org/ns/r2rml#template,http://example.org/mappingdata/auth_user_groups/id={auth_user_groups_id}
n630dbcfd8f394cab9309f792f0907fb7b174,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b192,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b59,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/auth_group_permissions#ref-permission_id
n630dbcfd8f394cab9309f792f0907fb7b170,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b87,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b88
urn:MAPPING-ID8,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TriplesMap
urn:MAPPING-ID7,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b45
n630dbcfd8f394cab9309f792f0907fb7b197,http://www.w3.org/ns/r2rml#column,parameters
n630dbcfd8f394cab9309f792f0907fb7b15,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b16
n630dbcfd8f394cab9309f792f0907fb7b195,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b164,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
urn:MAPPING-ID13,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b91
n630dbcfd8f394cab9309f792f0907fb7b164,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b215,http://www.w3.org/ns/r2rml#sqlQuery,SELECT * FROM `authentication_role`
urn:MAPPING-ID25,http://www.w3.org/ns/r2rml#logicalTable,n630dbcfd8f394cab9309f792f0907fb7b202
n630dbcfd8f394cab9309f792f0907fb7b81,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#R2RMLView
urn:MAPPING-ID29,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b219
urn:MAPPING-ID14,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TriplesMap
n630dbcfd8f394cab9309f792f0907fb7b227,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/authentication_llminventory#status
n630dbcfd8f394cab9309f792f0907fb7b234,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/authentication_userrole#user_id
n630dbcfd8f394cab9309f792f0907fb7b208,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b209
n630dbcfd8f394cab9309f792f0907fb7b59,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b60
n630dbcfd8f394cab9309f792f0907fb7b110,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/auth_user#username
urn:MAPPING-ID21,http://www.w3.org/ns/r2rml#logicalTable,n630dbcfd8f394cab9309f792f0907fb7b176
n630dbcfd8f394cab9309f792f0907fb7b33,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b35,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b132,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b133
n630dbcfd8f394cab9309f792f0907fb7b104,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b105
n630dbcfd8f394cab9309f792f0907fb7b134,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#R2RMLView
n630dbcfd8f394cab9309f792f0907fb7b72,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b73,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b74
n630dbcfd8f394cab9309f792f0907fb7b152,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
urn:MAPPING-ID14,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b98
n630dbcfd8f394cab9309f792f0907fb7b163,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b164
n630dbcfd8f394cab9309f792f0907fb7b25,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#IRI
n630dbcfd8f394cab9309f792f0907fb7b205,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#IRI
n630dbcfd8f394cab9309f792f0907fb7b148,http://www.w3.org/ns/r2rml#sqlQuery,"SELECT `auth_user_groups`.`id` AS `auth_user_groups_id`, `auth_user`.`id` AS `auth_user_id` FROM `auth_user_groups`, `auth_user` WHERE `auth_user_groups`.`user_id` = `auth_user`.`id`"
n630dbcfd8f394cab9309f792f0907fb7b38,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b164,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#dateTime
n630dbcfd8f394cab9309f792f0907fb7b217,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b10,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b201,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#integer
n630dbcfd8f394cab9309f792f0907fb7b179,http://www.w3.org/ns/r2rml#column,user_id
urn:MAPPING-ID25,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TriplesMap
n630dbcfd8f394cab9309f792f0907fb7b201,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b223,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b224
n630dbcfd8f394cab9309f792f0907fb7b221,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b98,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b99
n630dbcfd8f394cab9309f792f0907fb7b206,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#IRI
n630dbcfd8f394cab9309f792f0907fb7b155,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/authentication_user#activation_token
n630dbcfd8f394cab9309f792f0907fb7b76,http://www.w3.org/ns/r2rml#column,user_id
n630dbcfd8f394cab9309f792f0907fb7b218,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b152,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b105,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b14,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b129,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#R2RMLView
n630dbcfd8f394cab9309f792f0907fb7b141,http://www.w3.org/ns/r2rml#objectMap,n630dbcfd8f394cab9309f792f0907fb7b142
n630dbcfd8f394cab9309f792f0907fb7b174,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#dateTime
n630dbcfd8f394cab9309f792f0907fb7b154,http://www.w3.org/ns/r2rml#column,id
urn:MAPPING-ID14,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b114
n630dbcfd8f394cab9309f792f0907fb7b205,http://www.w3.org/ns/r2rml#template,http://example.org/mappingdata/authentication_llminventory/id={authentication_llminventory_id}
n630dbcfd8f394cab9309f792f0907fb7b190,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#IRI
n630dbcfd8f394cab9309f792f0907fb7b76,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b85,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b27,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
urn:MAPPING-ID10,http://www.w3.org/ns/r2rml#logicalTable,n630dbcfd8f394cab9309f792f0907fb7b77
n630dbcfd8f394cab9309f792f0907fb7b37,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
urn:MAPPING-ID17,http://www.w3.org/ns/r2rml#subjectMap,n630dbcfd8f394cab9309f792f0907fb7b136
n630dbcfd8f394cab9309f792f0907fb7b2,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#string
n630dbcfd8f394cab9309f792f0907fb7b58,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#SubjectMap
n630dbcfd8f394cab9309f792f0907fb7b69,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
n630dbcfd8f394cab9309f792f0907fb7b109,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#string
n630dbcfd8f394cab9309f792f0907fb7b218,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b140,http://www.w3.org/ns/r2rml#column,id
urn:MAPPING-ID26,http://www.w3.org/ns/r2rml#subjectMap,n630dbcfd8f394cab9309f792f0907fb7b206
urn:MAPPING-ID13,http://www.w3.org/ns/r2rml#logicalTable,n630dbcfd8f394cab9309f792f0907fb7b96
n630dbcfd8f394cab9309f792f0907fb7b150,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
n630dbcfd8f394cab9309f792f0907fb7b233,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b68,http://www.w3.org/ns/r2rml#column,id
n630dbcfd8f394cab9309f792f0907fb7b148,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#R2RMLView
n630dbcfd8f394cab9309f792f0907fb7b178,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
urn:MAPPING-ID18,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TriplesMap
urn:MAPPING-ID31,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TriplesMap
urn:MAPPING-ID20,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b161
n630dbcfd8f394cab9309f792f0907fb7b237,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#integer
urn:MAPPING-ID15,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b123
n630dbcfd8f394cab9309f792f0907fb7b76,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b243,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#IRI
n630dbcfd8f394cab9309f792f0907fb7b64,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b4,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b91,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#PredicateObjectMap
urn:MAPPING-ID20,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b165
n630dbcfd8f394cab9309f792f0907fb7b99,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b236,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/authentication_userrole#id
n630dbcfd8f394cab9309f792f0907fb7b176,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#R2RMLView
n630dbcfd8f394cab9309f792f0907fb7b109,http://www.w3.org/ns/r2rml#column,first_name
urn:MAPPING-ID1,http://www.w3.org/ns/r2rml#subjectMap,n630dbcfd8f394cab9309f792f0907fb7b5
urn:MAPPING-ID30,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b234
urn:MAPPING-ID10,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b65
n630dbcfd8f394cab9309f792f0907fb7b140,http://www.w3.org/ns/r2rml#termType,http://www.w3.org/ns/r2rml#Literal
n630dbcfd8f394cab9309f792f0907fb7b72,http://www.w3.org/ns/r2rml#datatype,http://www.w3.org/2001/XMLSchema#dateTime
n630dbcfd8f394cab9309f792f0907fb7b99,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#TermMap
urn:MAPPING-ID20,http://www.w3.org/ns/r2rml#predicateObjectMap,n630dbcfd8f394cab9309f792f0907fb7b163
n630dbcfd8f394cab9309f792f0907fb7b154,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/ns/r2rml#ObjectMap
n630dbcfd8f394cab9309f792f0907fb7b38,http://www.w3.org/ns/r2rml#predicate,http://example.org/mappingdata/authentication_chathistory#prompt
n630dbcfd8f394cab9309f792f0907fb7b242,http://www.w3.org/ns/r2rml#template,http://example.org/mappingdata/authentication_role/id={authentication_role_id}
